"2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@5cc48065: startup date [Tue Oct 03 14:56:25 KRAT 2017]; root of context hierarchy
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerMapping - Looking for request mappings in application context: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@5cc48065: startup date [Tue Oct 03 14:56:25 KRAT 2017]; root of context hierarchy
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerMapping - 4 request handler methods found on class ru.danileyko.controller.DataController: {public java.lang.String ru.danileyko.controller.DataController.getStatus()={[/sshtest]}, public java.lang.String ru.danileyko.controller.DataController.getUser()={[/user]}, public java.util.List ru.danileyko.controller.DataController.getPortStatus()={[/portstatus]}, public java.util.List ru.danileyko.controller.DataController.getDevices()={[/alldev]}}
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sshtest]}" onto public java.lang.String ru.danileyko.controller.DataController.getStatus()
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user]}" onto public java.lang.String ru.danileyko.controller.DataController.getUser()
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/portstatus]}" onto public java.util.List<ru.danileyko.reports.ReportStatusOfPort> ru.danileyko.controller.DataController.getPortStatus()
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alldev]}" onto public java.util.List<ru.danileyko.model.Device> ru.danileyko.controller.DataController.getDevices()
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerMapping - 2 request handler methods found on class org.springframework.boot.autoconfigure.web.BasicErrorController: {public org.springframework.http.ResponseEntity org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)={[/error]}, public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)={[/error],produces=[text/html]}}
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ru.danileyko.model.ClientStatus:ip]
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for ip
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - Building property ip
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(hclientstatus), mappingColumn=mac, insertable=false, updatable=false, unique=false}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property mac with lazy=false
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ru.danileyko.model.ClientStatus:mac]
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for mac
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - Building property mac
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='MAC', referencedColumn='MAC', mappedBy=''}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(hclientstatus), mappingColumn=mac_customer, insertable=true, updatable=true, unique=false}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - Building property macCustomer
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='DEVICE_IP', referencedColumn='DEVID', mappedBy=''}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='IFNAME', referencedColumn='IFNAME', mappedBy=''}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(hclientstatus), mappingColumn=port, insertable=true, updatable=true, unique=false}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - Building property port
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(hclientstatus), mappingColumn=status, insertable=true, updatable=true, unique=false}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property status with lazy=false
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ru.danileyko.model.ClientStatus:status]
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for status
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - Building property status
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(hclientstatus), mappingColumn=updatetime, insertable=true, updatable=true, unique=false}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property updatetime with lazy=false
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ru.danileyko.model.ClientStatus:updatetime]
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for updatetime
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - Building property updatetime
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(hclientstatus), mappingColumn=vendor, insertable=true, updatable=true, unique=false}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property vendor with lazy=false
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ru.danileyko.model.ClientStatus:vendor]
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for vendor
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - Building property vendor
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(hclientstatus), mappingColumn=vlan, insertable=true, updatable=true, unique=false}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property vlan with lazy=false
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ru.danileyko.model.ClientStatus:vlan]
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for vlan
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - Building property vlan
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: ru.danileyko.model.Device
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.EntityBinder - Import with entity name Device
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.EntityBinder - Bind entity ru.danileyko.model.Device on table hdevices
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(hdevices), mappingColumn=ip, insertable=true, updatable=true, unique=false}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property ip with lazy=false
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ru.danileyko.model.Device:ip]
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for ip
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - Building property ip
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(hdevices), mappingColumn=model, insertable=true, updatable=true, unique=false}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property model with lazy=false
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ru.danileyko.model.Device:model]
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for model
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - Building property model
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(hdevices), mappingColumn=my_sub_type_id, insertable=true, updatable=true, unique=false}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property my_sub_type_id with lazy=false
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ru.danileyko.model.Device:my_sub_type_id]
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for my_sub_type_id
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - Building property my_sub_type_id
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(hdevices), mappingColumn=name, insertable=true, updatable=true, unique=false}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property name with lazy=false
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ru.danileyko.model.Device:name]
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for name
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - Building property name
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='device'}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(hdevices), mappingColumn=ports, insertable=true, updatable=true, unique=false}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(hdevices), mappingColumn=null, insertable=true, updatable=true, unique=false}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(hdevices), mappingColumn=element, insertable=true, updatable=true, unique=false}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(hdevices), mappingColumn=ports_key, insertable=true, updatable=true, unique=false}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='ports_KEY', referencedColumn='null', mappedBy='null'}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='device'}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='device'}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.CollectionBinder - Collection role: ru.danileyko.model.Device.ports
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - Building property ports
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(hdevices), mappingColumn=vendor, insertable=true, updatable=true, unique=false}
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - MetadataSourceProcessor property vendor with lazy=false
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ru.danileyko.model.Device:vendor]
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - building SimpleValue for vendor
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.PropertyBinder - Building property vendor
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for id
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for ifName
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for id
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for changeStatusDate
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for createdBy
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for dateCreated
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for dateModified
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for ipDetailId
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for mac
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for modifiedBy
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for puser
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for status
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for typeDeviceId
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for id
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for adminStatus
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for ifName
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for ip
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for lastInDate
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for operationalStatus
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for id
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for devIp
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for ifName
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for ip
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for mac
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for status
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for updatetime
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for vendor
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for vlan
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for ip
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for model
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for my_sub_type_id
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for name
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.c.annotations.SimpleValueBinder - Starting fillSimpleValue for vendor
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [hdevport]
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [mac_customer_v]
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [hlastportstatus_v]
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [hclientstatus]
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [ip] to be non-null as it is part of the primary key for table [hdevices]
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.hibernate.cfg.CollectionSecondPass - Second pass for collection: ru.danileyko.model.DevPort.clientStatus
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.CollectionBinder - Binding a OneToMany: ru.danileyko.model.DevPort.clientStatus through a foreign key
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.CollectionBinder - Mapping collection: ru.danileyko.model.DevPort.clientStatus -> hclientstatus
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.TableBinder - Retrieving property ru.danileyko.model.ClientStatus.port
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.hibernate.cfg.CollectionSecondPass - Mapped collection key: device_ip, ifname, one-to-many: ru.danileyko.model.ClientStatus
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.hibernate.cfg.CollectionSecondPass - Second pass for collection: ru.danileyko.model.DevPort.portStatusList
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.CollectionBinder - Binding a OneToMany: ru.danileyko.model.DevPort.portStatusList through a foreign key
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.CollectionBinder - Mapping collection: ru.danileyko.model.DevPort.portStatusList -> hlastportstatus_v
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.TableBinder - Retrieving property ru.danileyko.model.PortStatus.devPort
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.hibernate.cfg.CollectionSecondPass - Mapped collection key: ip, ifname, one-to-many: ru.danileyko.model.PortStatus
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.hibernate.cfg.CollectionSecondPass - Second pass for collection: ru.danileyko.model.MacCustomer.statusList
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.CollectionBinder - Binding a OneToMany: ru.danileyko.model.MacCustomer.statusList through a foreign key
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.CollectionBinder - Mapping collection: ru.danileyko.model.MacCustomer.statusList -> hclientstatus
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.TableBinder - Retrieving property ru.danileyko.model.ClientStatus.macCustomer
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.hibernate.cfg.CollectionSecondPass - Mapped collection key: mac, one-to-many: ru.danileyko.model.ClientStatus
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.hibernate.cfg.CollectionSecondPass - Second pass for collection: ru.danileyko.model.Device.ports
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.CollectionBinder - Binding a OneToMany: ru.danileyko.model.Device.ports through a foreign key
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.CollectionBinder - Mapping collection: ru.danileyko.model.Device.ports -> hdevport
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.cfg.annotations.TableBinder - Retrieving property ru.danileyko.model.DevPort.device
""2017-10-03 14:58:40 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.hibernate.cfg.CollectionSecondPass - Mapped collection key: devid, one-to-many: ru.danileyko.model.DevPort
